ad_id,campaign_name,ad_date,location,device,keyword,impressions,clicks,leads,conversions,conversion_rate,cost_amount,sale_amount
A2414,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,data analytics course,3808.0,153.0,19.0,8.0,0.052,189.61,1246.0
A2415,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,online data analytic,5720.0,192.0,30.0,9.0,0.047,243.11,1555.0
A2416,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,online data analytic,4721.0,148.0,26.0,8.0,0.054,189.48,1176.0
A2417,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data analitics online,4768.0,153.0,25.0,5.0,0.033,214.39,1837.0
A2418,data analytics course,2024-11-24 00:00:00,hyderabad,tablet,data analytics course,5494.0,174.0,23.0,8.0,0.046,187.68,1402.0
A2419,data analytics course,2024-11-26 00:00:00,hyderabad,mobile,data anaytics training,4797.0,169.0,30.0,7.0,0.041,180.58,1661.0
A2420,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,online data analytic,5173.0,146.0,20.0,7.0,0.048,234.26,1089.0
A2421,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,online data analytic,4808.0,81.0,17.0,9.0,0.111,189.19,1759.0
A2422,data analytics course,2024-11-27 00:00:00,hyderabad,desktop,data analitics online,3997.0,185.0,18.0,6.0,0.032,234.72,1508.0
A2423,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,data anaytics training,5319.0,90.0,13.0,7.0,0.078,208.19,1719.0
A2424,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,learn data analytics,4532.0,155.0,19.0,8.0,0.052,203.44,1709.0
A2425,data analytics course,2024-11-09 00:00:00,hyderabad,tablet,data analitics online,3458.0,125.0,19.0,3.0,0.024,180.49,1754.0
A2426,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,data anaytics training,5432.0,151.0,18.0,9.0,0.06,204.76,1482.4
A2427,data analytics course,2024-11-06 00:00:00,hyderabad,desktop,learn data analytics,3052.0,82.0,12.0,3.0,0.037,211.11,1917.0
A2428,data analytics course,2024-11-16 00:00:00,hyderabad,tablet,data anaytics training,5718.0,198.0,13.0,8.0,0.04,194.37,1118.0
A2429,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,data analytics course,4762.0,115.0,20.0,8.0,0.07,241.63,1555.0
A2430,data analytics course,2024-11-04 00:00:00,hyderabad,tablet,learn data analytics,4953.0,158.0,20.0,8.0,0.051,243.07,1955.0
A2431,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data analytics course,3784.0,102.0,13.0,9.0,0.088,219.45,1967.0
A2432,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,learn data analytics,4433.0,93.0,22.0,7.0,0.075,192.81,1726.0
A2433,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,data anaytics training,5860.0,198.0,24.0,9.0,0.045,185.25,1950.0
A2434,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,data analytics course,4169.0,174.0,23.0,8.0,0.046,189.36,1110.0
A2435,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,online data analytic,5831.0,193.0,24.0,5.0,0.026,228.74200000000002,1265.0
A2436,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,online data analytic,5269.0,117.0,26.0,7.0,0.06,196.1,1096.0
A2437,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,5793.0,147.0,25.0,5.0,0.034,240.32,1645.0
A2438,data analytics course,2024-11-24 00:00:00,hyderabad,desktop,data analitics online,3338.0,179.0,30.0,7.0,0.039,218.33,1535.8
A2439,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,data analytics course,4297.0,194.0,22.0,3.0,0.015,237.87,1739.0
A2440,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,analytics for data,3961.0,112.0,13.0,7.0,0.062,214.45,1594.0
A2441,data analytics course,2024-11-20 00:00:00,hyderabad,mobile,analytics for data,5063.0,88.0,22.0,3.0,0.034,195.2,1460.0
A2442,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,data analitics online,5635.0,172.0,21.0,7.0,0.041,200.16,1727.0
A2443,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,data analytics course,4404.0,81.0,11.0,4.0,0.049,239.62,1814.0
A2444,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,learn data analytics,4312.0,142.0,21.0,7.0,0.049,213.54,1666.0
A2445,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,analytics for data,3302.0,111.0,30.0,10.0,0.09,193.18,1783.0
A2446,data analytics course,2024-11-11 00:00:00,hyderabad,tablet,online data analytic,3575.0,81.0,27.0,4.0,0.049,192.71,1158.0
A2447,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,data anaytics training,5055.0,112.0,26.0,5.0,0.045,213.36,1959.0
A2448,data analytics course,2024-11-15 00:00:00,hyderabad,tablet,learn data analytics,5415.0,101.0,13.0,10.0,0.099,236.41,1832.0
A2449,data analytics course,2024-11-14 00:00:00,hyderabad,tablet,online data analytic,3118.0,166.0,25.0,7.0,0.042,212.46,1813.0
A2450,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,data analitics online,5271.0,141.0,14.0,8.0,0.057,218.97999999999996,1629.0
A2451,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,data analitics online,3940.0,148.0,21.0,8.0,0.054,214.26,1629.0
A2452,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,analytics for data,5250.0,126.0,30.0,4.0,0.032,239.73,1070.0
A2453,data analytics course,2024-11-12 00:00:00,hyderabad,desktop,data analytics course,4405.0,119.0,25.0,3.0,0.025,233.66,1407.0
A2454,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,data anaytics training,5060.0,189.0,26.0,7.0,0.037,236.54,1877.0
A2455,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,data analitics online,3296.0,167.0,29.0,8.0,0.048,246.85,1723.0
A2456,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,data analytics course,3499.0,198.0,30.0,9.0,0.045,209.74,1893.0
A2457,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,analytics for data,3449.0,95.0,10.0,10.0,0.105,184.55,1601.0
A2458,data analytics course,2024-11-09 00:00:00,hyderabad,mobile,online data analytic,3738.0,181.0,16.0,9.0,0.05,206.61,1868.0
A2459,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,learn data analytics,4236.0,105.0,12.0,7.0,0.067,180.2,1411.4
A2460,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data analytics course,5751.0,178.0,24.0,10.0,0.056,205.34,1903.0
A2461,data analytics course,2024-11-02 00:00:00,hyderabad,desktop,data analitics online,5050.0,127.0,28.0,9.0,0.071,184.77,1906.0
A2462,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,data analitics online,4773.0,198.0,17.0,10.0,0.051,202.54,1082.0
A2463,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,data anaytics training,5652.0,86.0,25.0,7.0,0.081,249.13,1981.0
A2464,data analytics course,2024-11-04 00:00:00,hyderabad,desktop,online data analytic,5085.0,158.0,11.0,7.0,0.044,182.42,1109.0
A2465,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,analytics for data,5070.0,191.0,12.0,4.0,0.021,247.41,1266.0
A2466,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,data analytics course,5879.0,139.0,24.0,4.0,0.029,197.9,1476.0
A2467,data analytics course,2024-11-01 00:00:00,hyderabad,mobile,online data analytic,3620.0,197.0,18.0,7.0,0.036,235.19,1740.0
A2468,data analytics course,2024-11-02 00:00:00,hyderabad,mobile,data anaytics training,4250.0,116.0,10.0,9.0,0.078,216.66,1877.0
A2469,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,analytics for data,4850.0,192.0,22.0,10.0,0.052,235.42,1124.0
A2470,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,data analitics online,3815.0,118.0,16.0,4.0,0.034,185.78,1093.0
A2471,data analytics course,2024-11-11 00:00:00,hyderabad,desktop,analytics for data,5741.0,172.0,14.0,4.0,0.023,198.44,1755.0
A2472,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,learn data analytics,4272.0,174.0,16.0,7.0,0.04,240.77,1004.0
A2473,data analytics course,2024-11-23 00:00:00,hyderabad,mobile,learn data analytics,4974.0,175.0,21.0,5.0,0.029,182.22,1300.0
A2474,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,analytics for data,3215.0,145.0,30.0,7.0,0.048,191.22,1588.0
A2475,data analytics course,2024-11-06 00:00:00,hyderabad,tablet,data analytics course,3723.0,147.0,21.0,8.0,0.054,201.32,1724.2
A2476,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,analytics for data,4670.0,103.0,21.0,4.0,0.039,203.4,1562.0
A2477,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,online data analytic,4474.0,187.0,10.0,9.0,0.048,182.47,1768.0
A2478,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,data analitics online,3009.0,144.0,25.0,6.0,0.042,195.17,1083.0
A2479,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,data analitics online,3933.0,109.0,11.0,4.0,0.037,189.73,1700.0
A2480,data analytics course,2024-11-13 00:00:00,hyderabad,desktop,data anaytics training,4360.0,118.0,10.0,9.0,0.076,232.09,1252.0
A2481,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,analytics for data,5120.0,164.0,10.0,5.0,0.03,185.69,1597.0
A2482,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,data analytics course,3887.0,166.0,24.0,9.0,0.054,192.0,1890.0
A2483,data analytics course,2024-11-29 00:00:00,hyderabad,desktop,data anaytics training,3909.0,88.0,30.0,10.0,0.114,189.57,1750.0
A2484,data analytics course,2024-11-08 00:00:00,hyderabad,tablet,data anaytics training,3017.0,125.0,14.0,7.0,0.056,232.51,1510.0
A2485,data analytics course,2024-11-17 00:00:00,hyderabad,desktop,online data analytic,5127.0,161.0,26.0,5.0,0.031,206.95,1902.0
A2486,data analytics course,2024-11-26 00:00:00,hyderabad,tablet,learn data analytics,3992.0,151.0,10.0,9.0,0.06,212.42,1890.0
A2487,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,learn data analytics,3554.0,182.0,18.0,4.0,0.022,181.74,1933.0
A2488,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,online data analytic,4051.0,84.0,21.0,4.0,0.048,196.83,1094.0
A2489,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data anaytics training,3541.0,127.0,16.0,10.0,0.079,239.47,1474.0
A2490,data analytics course,2024-11-05 00:00:00,hyderabad,mobile,data analytics course,5878.0,104.0,21.0,3.0,0.029,228.79,1101.0
A2491,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data analitics online,4611.0,161.0,26.0,7.0,0.043,228.34,1473.0
A2492,data analytics course,2024-11-16 00:00:00,hyderabad,mobile,analytics for data,4764.0,141.0,28.0,4.0,0.028,187.72,1428.0
A2493,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,learn data analytics,4603.0,186.0,26.0,9.0,0.048,191.84,1918.0
A2494,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,data anaytics training,5003.0,138.0,15.0,7.0,0.051,195.4,1273.0
A2495,data analytics course,2024-11-07 00:00:00,hyderabad,desktop,data analytics course,5212.0,124.0,13.0,6.0,0.048,190.83,1399.0
A2496,data analytics course,2024-11-27 00:00:00,hyderabad,desktop,data anaytics training,5285.0,97.0,12.0,7.0,0.072,249.65,1411.0
A2497,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,learn data analytics,3177.0,111.0,18.0,8.0,0.072,224.51,1946.0
A2498,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,online data analytic,5571.0,93.0,12.0,7.0,0.075,185.71,1630.0
A2499,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data analitics online,3237.0,92.0,15.0,6.0,0.065,245.48,1301.4
A2500,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,online data analytic,5314.0,138.0,17.0,10.0,0.072,198.39,1250.0
A2501,data analytics course,2024-11-13 00:00:00,hyderabad,tablet,learn data analytics,4452.0,129.0,10.0,9.0,0.07,196.06,1069.0
A2502,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data anaytics training,3920.0,183.0,20.0,7.0,0.038,235.79,1238.0
A2503,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,data analytics course,4603.0,154.0,20.0,3.0,0.019,214.0,1709.0
A2504,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,data anaytics training,4938.0,95.0,12.0,6.0,0.063,204.5,1494.0
A2505,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,data analitics online,5291.0,173.0,23.0,8.0,0.046,222.51600000000002,1557.0
A2506,data analytics course,2024-11-01 00:00:00,hyderabad,desktop,analytics for data,4072.0,112.0,17.0,10.0,0.089,211.56,1229.0
A2507,data analytics course,2024-11-26 00:00:00,hyderabad,mobile,data analitics online,5953.0,170.0,25.0,8.0,0.047,186.11,1080.0
A2508,data analytics course,2024-11-14 00:00:00,hyderabad,mobile,learn data analytics,3901.0,96.0,23.0,10.0,0.104,232.87,1162.0
A2509,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,3104.0,113.0,28.0,9.0,0.08,230.92,1422.0
A2510,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,analytics for data,4882.0,145.0,22.0,3.0,0.021,217.25,1814.0
A2511,data analytics course,2024-11-19 00:00:00,hyderabad,mobile,data analytics course,3212.0,83.0,25.0,4.0,0.048,243.86,1612.0
A2512,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,online data analytic,4973.0,90.0,23.0,5.0,0.056,181.04,1039.0
A2513,data analytics course,2024-11-18 00:00:00,hyderabad,desktop,learn data analytics,5227.0,140.0,27.0,3.0,0.021,222.57,1527.0
A2514,data analytics course,2024-11-23 00:00:00,hyderabad,mobile,data anaytics training,5434.0,111.0,10.0,5.0,0.045,181.05,1627.0
A2515,data analytics course,2024-11-21 00:00:00,hyderabad,mobile,online data analytic,3300.0,105.0,22.0,10.0,0.095,180.25,1640.0
A2516,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,learn data analytics,4857.0,181.0,13.0,8.0,0.044,215.59,1883.0
A2517,data analytics course,2024-11-30 00:00:00,hyderabad,tablet,online data analytic,4019.0,189.0,16.0,6.0,0.032,248.09,1378.0
A2518,data analytics course,2024-11-04 00:00:00,hyderabad,tablet,online data analytic,5495.0,138.0,19.0,5.0,0.036,220.69,1624.0
A2519,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,analytics for data,5218.0,178.0,20.0,7.0,0.039,208.92,1714.0
A2520,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,analytics for data,5996.0,155.0,15.0,5.0,0.032,247.54,1883.0
A2521,data analytics course,2024-11-19 00:00:00,hyderabad,desktop,data anaytics training,4932.0,168.0,16.0,7.0,0.042,198.95,1301.0
A2522,data analytics course,2024-11-25 00:00:00,hyderabad,desktop,data analitics online,4498.0,152.0,30.0,6.0,0.039,233.81,1090.0
A2523,data analytics course,2024-11-21 00:00:00,hyderabad,tablet,data anaytics training,4164.0,111.0,18.0,9.0,0.081,191.04,1687.0
A2524,data analytics course,2024-11-07 00:00:00,hyderabad,mobile,learn data analytics,4329.0,141.0,14.0,6.0,0.043,230.44,1610.0
A2525,data analytics course,2024-11-18 00:00:00,hyderabad,mobile,analytics for data,5764.0,97.0,30.0,7.0,0.072,246.15,1345.0
A2526,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,online data analytic,5430.0,82.0,18.0,5.0,0.061,205.46,1435.0
A2527,data analytics course,2024-11-27 00:00:00,hyderabad,tablet,data analytics course,5179.0,164.0,18.0,9.0,0.055,206.72,1213.0
A2528,data analytics course,2024-11-19 00:00:00,hyderabad,tablet,data analitics online,5707.0,109.0,22.0,4.0,0.037,246.86,1980.0
A2529,data analytics course,2024-11-17 00:00:00,hyderabad,mobile,data analitics online,3263.0,126.0,21.0,9.0,0.071,237.54,1364.0
A2530,data analytics course,2024-11-12 00:00:00,hyderabad,tablet,analytics for data,5718.0,175.0,19.0,6.0,0.034,225.4,1001.0
A2531,data analytics course,2024-11-23 00:00:00,hyderabad,desktop,learn data analytics,5075.0,96.0,25.0,3.0,0.031,221.28,1937.0
A2532,data analytics course,2024-11-08 00:00:00,hyderabad,tablet,online data analytic,4473.0,113.0,17.0,5.0,0.044,202.3,1049.0
A2533,data analytics course,2024-11-30 00:00:00,hyderabad,mobile,learn data analytics,3979.0,96.0,27.0,7.0,0.073,232.44,1140.0
A2534,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,data analytics course,5688.0,162.0,17.0,5.0,0.031,190.31,1556.0
A2535,data analytics course,2024-11-27 00:00:00,hyderabad,desktop,analytics for data,3546.0,125.0,23.0,10.0,0.08,234.02,1072.0
A2536,data analytics course,2024-11-01 00:00:00,hyderabad,tablet,online data analytic,4188.0,89.0,16.0,4.0,0.045,206.71,1382.0
A2537,data analytics course,2024-11-30 00:00:00,hyderabad,desktop,learn data analytics,4134.0,99.0,18.0,3.0,0.03,234.04,1683.0
A2538,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data analytics course,4710.0,91.0,21.0,9.0,0.099,199.18,1431.0
A2539,data analytics course,2024-11-25 00:00:00,hyderabad,mobile,analytics for data,4654.0,141.0,21.0,6.0,0.043,192.19,1932.0
A2540,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,learn data analytics,5509.0,110.0,13.0,8.0,0.073,245.38,1539.0
A2541,data analytics course,2024-11-10 00:00:00,hyderabad,tablet,data analytics course,3091.0,96.0,11.0,7.0,0.073,187.57,1737.0
A2542,data analytics course,2024-11-13 00:00:00,hyderabad,mobile,data analytics course,4653.0,85.0,23.0,6.0,0.071,196.73,1032.0
A2543,data analytics course,2024-11-20 00:00:00,hyderabad,desktop,data anaytics training,5389.0,151.0,18.0,10.0,0.066,227.07,1318.0
A2544,data analytics course,2024-11-20 00:00:00,hyderabad,tablet,data analitics online,5290.0,139.0,28.0,4.0,0.029,208.43,1022.0
A2545,data analytics course,2024-11-23 00:00:00,hyderabad,tablet,analytics for data,3060.0,120.0,17.0,8.0,0.067,197.96,1679.0
A2546,data analytics course,2024-11-28 00:00:00,hyderabad,mobile,data anaytics training,4444.0,109.0,12.0,9.0,0.083,219.46,1159.0
A2547,data analytics course,2024-11-22 00:00:00,hyderabad,mobile,online data analytic,3509.0,145.0,19.0,10.0,0.069,181.11,1627.0
A2548,data analytics course,2024-11-10 00:00:00,hyderabad,mobile,analytics for data,4675.0,151.0,14.0,7.0,0.046,183.02,1000.0
A2549,data analytics course,2024-11-03 00:00:00,hyderabad,desktop,analytics for data,5869.0,108.0,16.0,7.0,0.065,226.93,1633.0
A2550,data analytics course,2024-11-05 00:00:00,hyderabad,desktop,analytics for data,3992.0,166.0,15.0,8.0,0.048,205.9,1899.0
A2551,data analytics course,2024-11-18 00:00:00,hyderabad,tablet,online data analytic,4172.0,134.0,26.0,5.0,0.037,191.8,1170.0
A2552,data analytics course,2024-11-24 00:00:00,hyderabad,mobile,learn data analytics,5926.0,104.0,17.0,8.0,0.077,224.63,1239.0
A2553,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,analytics for data,5785.0,114.0,15.0,10.0,0.088,195.39,1296.0
A2554,data analytics course,2024-11-07 00:00:00,hyderabad,mobile,data anaytics training,5664.0,160.0,16.0,9.0,0.056,210.58,1836.0
A2555,data analytics course,2024-11-15 00:00:00,hyderabad,desktop,analytics for data,5930.0,147.0,22.0,10.0,0.068,248.18,1743.0
A2556,data analytics course,2024-11-03 00:00:00,hyderabad,tablet,analytics for data,3656.0,196.0,15.0,6.0,0.031,240.44,1894.0
A2557,data analytics course,2024-11-09 00:00:00,hyderabad,mobile,data analytics course,5078.0,159.0,30.0,8.0,0.05,182.57,1541.0
A2558,data analytics course,2024-11-27 00:00:00,hyderabad,mobile,data analitics online,5257.0,104.0,17.0,7.0,0.067,220.44,1462.0
A2559,data analytics course,2024-11-25 00:00:00,hyderabad,tablet,online data analytic,5582.0,135.0,28.0,5.0,0.037,209.14,1912.0
A2560,data analytics course,2024-11-14 00:00:00,hyderabad,desktop,analytics for data,3097.0,92.0,21.0,6.0,0.065,232.27,1905.0
A2561,data analytics course,2024-11-06 00:00:00,hyderabad,mobile,online data analytic,3657.0,136.0,12.0,5.0,0.037,236.19,1425.0
A2562,data analytics course,2024-11-09 00:00:00,hyderabad,desktop,online data analytic,3198.0,135.0,14.0,6.0,0.044,227.48,1882.0
A2563,data analytics course,2024-11-02 00:00:00,hyderabad,tablet,analytics for data,5017.0,91.0,15.0,5.0,0.055,239.34,1485.0
